,id,retirement,courier_count,lang_count,age,area,child_count,club_count,club,gender,honey_YN,religion_YN,religion,begin_date,retired_date,working_year,working_month,working_day,position_number,department,main_dep,school_grade,certificate,duration,univ_duration,re_class,re_class2,re_class3
657,658,1,0.0,1.0,31,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2012-07-09,2015-11-30,3,40,1239,6.0,Sales,1.0,0,0.0,4.083330277777778,14402877.0,0,1,1
658,659,1,0.0,0.0,27,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2012-07-09,2012-09-13,0,2,66,6.0,Production_support,0.0,0,0.0,0.3000011111111111,999019.0,0,0,0
660,661,0,4.0,0.0,49,Kyongnam,2.0,0.0,0.0,1,1.0,Yes,Buddism,2012-07-16,//,7,84,2571,1.0,Quality_Management,1.0,0,0.0,0.3824736111111111,1141554.0,0,3,2
661,662,1,2.0,0.0,33,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2012-07-16,2014-11-05,2,27,842,4.0,Quality_Management,1.0,0,0.0,0.274495,1269407.0,0,1,1
664,665,1,3.0,0.0,39,Kyongnam,0.0,0.0,0.0,1,1.0,No,No,2012-07-18,2016-07-20,4,48,1463,6.0,Production_support,0.0,0,0.0,0.6140419444444445,5591569.021000001,0,2,2
668,669,0,3.0,0.0,38,Kyongnam,3.0,0.0,0.0,1,1.0,No,No,2012-07-24,//,7,84,2563,3.0,Production_Management,1.0,0,0.0,0.3130038888888889,1141554.0,0,3,2
676,677,0,2.0,0.0,34,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2012-08-01,//,7,83,2555,4.0,Quality_Management,1.0,0,0.0,0.40883166666666665,3036632.0,0,3,2
677,678,0,1.0,1.0,33,Kyongnam,1.0,1.0,1.0,0,1.0,No,No,2012-08-02,//,7,83,2554,4.0,Purchasing,0.0,0,0.0,0.3576561111111111,1269407.0,0,3,2
678,679,0,3.0,1.0,41,Kyongnam,2.0,1.0,1.0,1,1.0,No,No,2012-08-06,//,7,83,2550,2.0,Sales,1.0,0,0.0,0.8647005555555556,2843474.0,0,3,2
679,680,1,1.0,2.0,37,Kyongnam,3.0,0.0,0.0,1,1.0,No,No,2012-08-06,2018-07-31,5,71,2185,4.0,Business_management,1.0,0,0.0,0.1827138888888889,8108805.0,0,3,2
680,681,0,0.0,1.0,34,Kyongnam,1.0,1.0,1.0,1,1.0,No,No,2012-08-06,//,7,83,2550,4.0,Design,1.0,0,0.0,0.31172555555555553,1269407.0,0,3,2
681,682,1,0.0,2.0,28,Kyongnam,0.0,1.0,1.0,0,0.0,No,No,2012-08-06,2015-12-31,3,40,1242,6.0,Design,1.0,1,0.0,0.7570563888888889,3012437.0,0,1,1
682,683,1,3.0,1.0,34,Metropolitan,0.0,0.0,0.0,1,1.0,Yes,Buddism,2012-08-13,2015-05-31,2,33,1021,6.0,Sales,1.0,1,0.0,4.3613675,15912751.0,0,1,1
684,685,1,1.0,1.0,26,Jeonbuk,0.0,1.0,1.0,0,0.0,Yes,Christian,2012-08-16,2013-10-04,1,13,414,6.0,Purchasing,0.0,0,0.0,3.712066111111111,13174417.0,0,0,0
685,686,0,0.0,0.0,25,Kyongnam,0.0,1.0,1.0,0,0.0,Yes,Christian,2012-08-16,//,7,83,2540,6.0,Design,1.0,0,0.0,0.30771777777777776,770601.0,0,3,2
686,687,1,0.0,1.0,30,Metropolitan,0.0,0.0,0.0,0,0.0,No,No,2012-08-20,2015-04-10,2,31,963,6.0,Business_Support,0.0,1,0.0,4.179227777777778,15970545.0,0,1,1
688,689,1,0.0,0.0,21,Kyongnam,0.0,2.0,1.0,0,0.0,No,No,2012-08-20,2015-06-19,2,33,1033,6.0,Quality_Management,1.0,0,0.0,0.3707802777777778,770601.0,0,1,1
689,690,0,2.0,1.0,39,Kyongnam,1.0,1.0,1.0,0,1.0,Yes,Christian,2012-08-20,//,7,83,2536,3.0,Purchasing,0.0,0,0.0,0.33505,3564420.0,0,3,2
690,691,0,1.0,0.0,41,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2012-08-20,//,7,83,2536,3.0,Production_Management,1.0,0,0.0,0.4628125,5007579.0,0,3,2
697,698,1,5.0,0.0,34,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2012-08-27,2014-09-05,2,24,739,6.0,Production_Management,1.0,0,0.0,1.0272438888888888,2957741.0,0,1,1
698,699,1,0.0,0.0,35,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2012-08-31,2012-09-12,0,0,12,6.0,Production_support,0.0,0,0.0,0.6576508333333333,2319411.0,0,0,0
699,700,1,2.0,0.0,30,Kyongbuk,0.0,0.0,0.0,1,0.0,Yes,Christian,2012-09-03,2016-02-29,3,41,1274,6.0,Business_Support,0.0,0,0.0,1.2972516666666667,4780939.0,0,1,1
700,701,1,0.0,0.0,20,Metropolitan,0.0,0.0,0.0,0,0.0,No,No,2012-09-03,2014-02-24,1,17,539,6.0,Sales,1.0,0,0.0,4.388733888888889,16330047.0,0,0,0
701,702,0,0.0,0.0,29,Kyongnam,1.0,1.0,1.0,1,1.0,No,No,2012-09-03,//,7,82,2522,6.0,Business_Support,0.0,0,0.0,0.1888625,1141554.0,0,3,2
710,711,0,1.0,0.0,37,Kyongnam,1.0,0.0,0.0,1,0.0,No,No,2012-09-10,//,7,82,2515,3.0,Business_management,1.0,0,0.0,0.6619327777777778,5578430.0,0,3,2
711,712,1,2.0,0.0,28,Kyongnam,0.0,1.0,1.0,0,0.0,No,No,2012-09-10,2013-07-14,0,10,307,6.0,Design,1.0,0,0.0,0.36757527777777776,1141326.0,0,0,0
713,714,1,5.0,0.0,42,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2012-09-12,2014-12-26,2,27,835,2.0,Design,1.0,0,0.0,0.33487194444444446,14293259.0,0,1,1
714,715,1,1.0,0.0,23,Kyongnam,0.0,1.0,1.0,0,0.0,Yes,Buddism,2012-09-17,2013-03-16,0,5,180,6.0,Business_Support,0.0,0,0.0,0.3913272222222222,6530645.0,0,0,0
715,716,1,3.0,0.0,32,Kyongnam,0.0,0.0,0.0,1,1.0,Yes,Christian,2012-09-17,2012-12-12,0,2,86,4.0,Quality_Management,1.0,0,0.0,1.3388180555555556,12365660.0,0,0,0
716,717,0,3.0,0.0,37,Kyongnam,1.0,0.0,0.0,1,1.0,Yes,Catholic,2012-09-17,//,7,82,2508,3.0,Design,1.0,0,0.0,0.4521719444444444,9074117.0,0,3,2
717,718,0,3.0,0.0,38,Kyongnam,2.0,0.0,0.0,1,1.0,Yes,Christian,2012-09-24,//,7,82,2501,3.0,Technology,1.0,0,0.0,0.4902841666666667,3526948.0,0,3,2
718,719,1,0.0,0.0,22,Kyongnam,0.0,1.0,1.0,0,0.0,No,No,2012-09-24,2016-01-17,3,39,1210,6.0,Business_management,1.0,0,0.0,0.3708186111111111,770601.0,0,1,1
720,721,0,2.0,0.0,34,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2012-09-24,//,7,82,2501,6.0,Production_Management,1.0,0,0.0,2.5183033333333333,6376793.0,0,3,2
721,722,1,2.0,0.0,34,Kyongnam,0.0,0.0,0.0,1,0.0,Yes,Christian,2012-09-25,2013-06-20,0,8,268,6.0,Production_support,0.0,0,0.0,1.014555,17082716.0,0,0,0
722,723,1,0.0,0.0,30,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2012-10-02,2013-10-06,1,12,369,6.0,Production_support,0.0,0,0.0,0.3679811111111111,1210594.0,0,0,0
723,724,1,4.0,0.0,42,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2012-10-05,2015-08-09,2,34,1038,2.0,Production_Management,1.0,0,0.0,0.304995,1141326.0,0,1,1
724,725,1,4.0,0.0,40,Kyongnam,0.0,0.0,0.0,1,1.0,No,No,2012-10-29,2012-10-30,0,0,1,6.0,Business_Support,0.0,0,0.0,0.40490944444444443,3754673.0,0,0,0
726,727,1,1.0,0.0,34,Jeonbuk,1.0,0.0,0.0,1,1.0,Yes,Buddism,2012-10-15,2013-06-09,0,7,237,4.0,Design,1.0,0,0.0,3.6977933333333333,5000295.0,0,0,0
728,729,0,1.0,0.0,54,Kyongnam,2.0,0.0,0.0,1,0.0,No,No,2012-10-17,//,7,81,2478,6.0,Production_Management,1.0,0,0.0,0.28492055555555557,3405992.0,0,3,2
731,732,1,5.0,0.0,46,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2012-10-22,2015-04-30,2,30,920,2.0,Sales,1.0,1,0.0,0.9000408333333333,3010597.0,0,1,1
732,733,0,3.0,0.0,41,Kyongnam,1.0,0.0,0.0,1,1.0,Yes,Christian,2012-10-22,//,7,81,2473,3.0,Design,1.0,0,0.0,0.1979813888888889,16472431.0,0,3,2
733,734,1,4.0,0.0,40,Metropolitan,2.0,0.0,0.0,1,1.0,No,No,2012-11-05,2013-04-16,0,5,162,6.0,Business_Support,0.0,0,0.0,3.8535375,12969370.0,0,0,0
734,735,0,0.0,2.0,34,Kyongnam,2.0,2.0,1.0,1,1.0,No,No,2012-11-05,//,7,80,2459,4.0,Quality_Management,1.0,0,0.0,0.4785466666666667,1256990.0,0,3,2
736,737,1,2.0,1.0,34,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2012-11-12,2016-01-20,3,38,1164,4.0,Design,1.0,0,0.0,1.1756677777777778,3858489.0,0,1,1
737,738,0,1.0,0.0,30,Kyongnam,0.0,1.0,1.0,1,0.0,No,No,2012-11-19,//,7,80,2445,6.0,Quality_Management,1.0,0,0.0,0.2872763888888889,5269176.0,0,3,2
738,739,0,2.0,1.0,36,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2012-11-19,//,7,80,2445,4.0,Quality_Management,1.0,0,0.0,0.2368288888888889,1141326.0,0,3,2
739,740,1,0.0,1.0,24,Kyongnam,0.0,0.0,0.0,1,0.0,Yes,Buddism,2012-11-21,2013-09-06,0,9,289,6.0,Design,1.0,0,0.0,0.41872055555555554,1256990.0,0,0,0
741,742,0,2.0,1.0,36,Kyongnam,3.0,0.0,0.0,1,1.0,Yes,Christian,2012-11-26,//,7,80,2438,3.0,Business_management,1.0,0,0.0,0.2385575,3637555.0,0,3,2
742,743,1,2.0,0.0,28,Kyongnam,0.0,1.0,1.0,0,0.0,Yes,Christian,2012-11-26,2013-11-25,0,11,364,6.0,Production_Management,1.0,0,0.0,0.37964694444444447,2235899.0,0,0,0
743,744,1,2.0,2.0,29,Kyongbuk,0.0,0.0,0.0,1,0.0,No,No,2012-11-26,2015-08-31,2,33,1008,6.0,Design,1.0,0,0.0,1.0619052777777778,4547936.0,0,1,1
744,745,1,0.0,1.0,33,Kyongnam,2.0,0.0,0.0,1,1.0,Yes,Christian,2012-11-26,2019-07-31,6,80,2438,4.0,Production_Management,1.0,0,0.0,0.2286286111111111,6822097.0,0,3,2
745,746,0,3.0,0.0,33,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2012-11-28,//,7,80,2436,6.0,Production_support,0.0,0,0.0,0.30937694444444447,1308190.0,0,3,2
746,747,0,2.0,0.0,37,Kyongnam,2.0,0.0,0.0,1,1.0,Yes,Buddism,2012-11-29,//,7,80,2435,3.0,Quality_Management,1.0,0,0.0,0.24899027777777777,8152518.0,0,3,2
747,748,0,1.0,0.0,38,Kyongnam,1.0,0.0,0.0,1,1.0,Yes,Christian,2012-12-03,//,7,79,2431,3.0,Design,1.0,0,0.0,0.16555916666666667,1256835.0,0,3,2
749,750,0,2.0,0.0,38,Kyongnam,2.0,0.0,0.0,1,1.0,Yes,Buddism,2012-12-06,//,7,79,2428,4.0,Purchasing,0.0,0,0.0,0.3177702777777778,2903866.0,0,3,2
750,751,1,3.0,0.0,46,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2012-12-10,2017-03-30,4,51,1571,2.0,Production_Management,1.0,0,0.0,0.6947422222222223,2944118.0,0,2,2
751,752,0,3.0,0.0,46,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2012-12-10,//,7,79,2424,2.0,Business_Support,0.0,0,0.0,0.28247194444444446,5591569.021000001,0,3,2
752,753,0,2.0,0.0,38,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2012-12-17,//,7,79,2417,3.0,Design,1.0,0,0.0,0.9171591666666666,3567701.0,0,3,2
754,755,1,3.0,0.0,32,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2012-12-20,2015-01-12,2,24,753,4.0,Design,1.0,0,0.0,4.257688611111111,13292489.0,0,1,1
756,757,0,1.0,0.0,35,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2013-01-02,//,6,78,2401,4.0,Design,1.0,0,0.0,0.6179072222222223,12362835.0,0,3,2
757,758,1,4.0,0.0,34,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2013-01-07,2015-05-31,2,28,874,4.0,Design,1.0,0,0.0,0.35926583333333334,5090423.0,0,1,1
759,760,0,3.0,1.0,40,Kyongnam,2.0,0.0,0.0,1,1.0,Yes,Christian,2013-01-14,//,6,78,2389,3.0,Purchasing,0.0,0,0.0,0.32459944444444444,1256835.0,0,3,2
760,761,0,0.0,0.0,32,Kyongnam,0.0,0.0,0.0,1,0.0,Yes,Buddism,2013-01-21,//,6,78,2382,4.0,Financial_management,0.0,0,0.0,0.5465761111111112,2846027.0,0,3,2
761,762,0,0.0,2.0,32,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-01-21,//,6,78,2382,4.0,Business_Support,0.0,1,0.0,0.38341277777777777,15760817.0,0,3,2
762,763,1,1.0,2.0,27,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-01-21,2015-06-21,2,29,881,6.0,Purchasing,0.0,0,0.0,0.6145727777777777,3858317.0,0,1,1
763,764,1,1.0,2.0,32,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2013-01-21,2015-03-13,2,25,781,6.0,Sales,1.0,1,0.0,4.025605,16311839.0,0,1,1
764,765,1,1.0,2.0,29,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2013-01-21,2015-11-30,2,34,1043,6.0,Sales,1.0,1,0.0,4.306056388888889,15539101.0,0,1,1
765,766,1,1.0,2.0,31,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2013-01-21,2016-01-06,2,35,1080,6.0,Design,1.0,0,0.0,4.094815555555556,5090423.0,0,1,1
766,767,1,4.0,1.0,30,Metropolitan,0.0,0.0,0.0,0,0.0,No,No,2013-01-21,2015-02-06,2,24,746,6.0,Sales,1.0,1,0.0,4.3487675,15729166.0,0,1,1
767,768,0,1.0,2.0,33,Kyongnam,0.0,0.0,0.0,1,1.0,No,No,2013-01-21,//,6,78,2382,4.0,Business_Support,0.0,0,0.0,0.6135111111111111,1256835.0,0,3,2
768,769,0,0.0,3.0,31,Kyongnam,0.0,0.0,0.0,0,0.0,No,No,2013-01-21,//,6,78,2382,4.0,Sales,1.0,0,0.0,0.30715055555555554,1256835.0,0,3,2
769,770,1,0.0,2.0,24,Kyongnam,0.0,0.0,0.0,0,0.0,No,No,2013-01-21,2013-10-04,0,8,256,6.0,Sales,1.0,0,0.0,0.35244472222222223,1256835.0,0,0,0
770,771,1,0.0,1.0,26,Kyongbuk,0.0,0.0,0.0,1,0.0,No,No,2013-01-21,2014-09-12,1,19,599,6.0,Business_management,1.0,0,0.0,1.7153316666666667,5565072.0,0,0,0
771,772,1,2.0,0.0,32,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2013-01-21,2013-05-31,0,4,130,6.0,Production_support,0.0,0,0.0,4.366699166666667,16198288.0,0,0,0
772,773,1,0.0,2.0,28,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-01-21,2014-04-30,1,15,464,6.0,Production_Management,1.0,0,0.0,0.28714,6822897.0,0,0,0
774,775,1,0.0,3.0,26,Kyongnam,0.0,0.0,0.0,0,0.0,No,No,2013-01-21,2014-01-31,1,12,375,6.0,Design,1.0,0,0.0,0.7777880555555555,2843047.0,0,0,0
775,776,1,0.0,2.0,26,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-01-21,2014-02-07,1,12,382,6.0,Design,1.0,0,0.0,0.2923575,1256835.0,0,0,0
778,779,0,0.0,2.0,33,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2013-01-21,//,6,78,2382,4.0,Production_Management,1.0,0,0.0,2.0152941666666666,1256835.0,0,3,2
779,780,1,3.0,0.0,30,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2013-02-04,2013-02-20,0,0,16,4.0,Business_management,1.0,0,0.0,4.240366388888889,5591569.021000001,0,0,0
780,781,1,4.0,0.0,61,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2013-02-07,2015-02-06,1,23,729,1.0,Design,1.0,0,0.0,0.32413305555555555,5591569.021000001,0,0,0
781,782,0,2.0,0.0,43,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2013-02-13,//,6,77,2359,2.0,Business_Support,0.0,0,0.0,0.42825694444444445,1256835.0,0,3,2
783,784,1,2.0,1.0,32,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-02-13,2013-03-21,0,1,36,6.0,Design,1.0,0,0.0,0.832445,2843047.0,0,0,0
784,785,0,0.0,1.0,32,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2013-02-13,//,6,77,2359,4.0,Design,1.0,0,0.0,0.2552377777777778,6527831.0,0,3,2
786,787,0,2.0,0.0,38,Kyongnam,2.0,0.0,0.0,1,1.0,Yes,Buddism,2013-02-25,//,6,77,2347,3.0,Design,1.0,0,0.0,0.21306111111111112,1141326.0,0,3,2
788,789,1,4.0,0.0,43,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-03-04,2015-11-13,2,32,984,1.0,Sales,1.0,1,0.0,0.2378536111111111,5399741.0,0,1,1
789,790,1,1.0,2.0,26,Metropolitan,0.0,0.0,0.0,0,0.0,Yes,Catholic,2013-03-11,2015-11-30,2,32,994,6.0,Business_management,1.0,0,0.0,4.249413888888889,1256835.0,0,1,1
790,791,0,0.0,1.0,34,Kyongnam,1.0,0.0,0.0,1,1.0,Yes,Buddism,2013-03-12,//,6,76,2332,4.0,Design,1.0,0,0.0,0.7257063888888889,1256835.0,0,3,2
792,793,1,1.0,0.0,30,Kyongbuk,2.0,0.0,0.0,1,0.0,No,No,2013-03-25,2013-10-31,0,7,220,6.0,Production_support,0.0,0,0.0,1.2609708333333334,5029304.0,0,0,0
793,794,1,0.0,0.0,21,Kyongnam,0.0,0.0,0.0,0,0.0,No,No,2013-03-26,2015-12-31,2,33,1010,6.0,Production_Management,1.0,0,0.0,0.17444277777777778,770601.0,0,1,1
794,795,0,1.0,0.0,41,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2013-04-01,//,6,75,2312,3.0,Production_Management,1.0,0,0.0,0.3981425,1251553.0,0,3,2
795,796,1,3.0,2.0,36,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-04-01,2018-04-30,5,60,1855,3.0,Design,1.0,0,0.0,0.6597811111111112,2843047.0,0,3,2
797,798,1,1.0,0.0,38,Metropolitan,1.0,0.0,0.0,1,1.0,No,No,2013-04-15,2014-01-26,0,9,286,6.0,Business_Support,0.0,0,0.0,4.505864166666667,11093245.0,0,0,0
798,799,0,0.0,1.0,33,Kyongbuk,0.0,0.0,0.0,1,0.0,No,No,2013-04-22,//,6,75,2291,4.0,Quality_Management,1.0,0,0.0,1.6387605555555556,6829247.0,0,3,2
799,800,0,0.0,0.0,32,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-04-22,//,6,75,2291,4.0,Quality_Management,1.0,0,0.0,0.36013666666666666,1250881.0,0,3,2
800,801,1,0.0,3.0,28,Kyongbuk,0.0,0.0,0.0,1,0.0,No,No,2013-04-22,2015-07-10,2,26,809,6.0,Quality_Management,1.0,0,0.0,1.5385791666666666,5567299.0,0,1,1
801,802,0,2.0,1.0,36,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2013-04-22,//,6,75,2291,4.0,Quality_Management,1.0,0,0.0,0.45118055555555553,1250881.0,0,3,2
802,803,0,2.0,0.0,38,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2013-04-22,//,6,75,2291,3.0,Quality_Management,1.0,0,0.0,0.6686230555555556,2843047.0,0,3,2
803,804,1,2.0,1.0,30,Kyongnam,0.0,0.0,0.0,0,0.0,No,No,2013-04-25,2014-12-31,1,20,615,6.0,Production_Management,1.0,0,0.0,0.8552411111111111,5087831.0,0,0,0
804,805,0,3.0,0.0,42,Kyongnam,2.0,0.0,0.0,1,1.0,No,No,2013-04-29,//,6,75,2284,2.0,Quality_Management,1.0,0,0.0,0.35597666666666666,1250881.0,0,3,2
805,806,0,1.0,0.0,36,Kyongnam,1.0,0.0,0.0,1,1.0,Yes,Etc,2013-05-06,//,6,74,2277,3.0,Quality_Management,1.0,0,0.0,0.39344111111111113,5567299.0,0,3,2
806,807,1,2.0,0.0,36,Jeonam,0.0,0.0,0.0,1,0.0,No,No,2013-05-08,2014-05-09,1,12,366,4.0,Quality_Management,1.0,0,0.0,3.2731358333333334,12154226.0,0,0,0
807,808,1,1.0,1.0,35,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2013-05-09,2015-10-30,2,29,904,4.0,Business_Support,0.0,1,0.0,4.206399722222222,15454336.0,0,1,1
808,809,1,4.0,0.0,39,Chungnam,0.0,0.0,0.0,1,1.0,No,No,2013-05-13,2014-05-14,1,12,366,2.0,Business_management,1.0,0,0.0,3.1364352777777778,5004021.0,0,0,0
809,810,1,3.0,0.0,38,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2013-05-13,2016-12-20,3,43,1317,3.0,Design,1.0,0,0.0,4.361956388888889,16407989.0,0,1,1
810,811,0,2.0,0.0,37,Kyongnam,1.0,0.0,0.0,0,1.0,No,No,2013-05-13,//,6,74,2270,4.0,Purchasing,0.0,0,0.0,0.2735436111111111,14772811.0,0,3,2
811,812,1,2.0,2.0,31,Metropolitan,0.0,0.0,0.0,0,0.0,No,No,2013-05-13,2015-12-24,2,31,955,4.0,Design,1.0,0,0.0,4.381393055555556,14563940.0,0,1,1
812,813,1,3.0,0.0,34,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2013-05-13,2015-02-06,1,20,634,4.0,Business_management,1.0,0,0.0,4.134902222222222,12018543.0,0,0,0
814,815,1,0.0,2.0,31,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2013-05-13,2015-10-16,2,29,886,6.0,Production_Management,1.0,0,0.0,4.0477163888888885,5567483.0,0,1,1
815,816,1,0.0,3.0,33,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-05-13,2018-04-13,4,59,1796,6.0,Sales,1.0,0,0.0,0.28714,3654954.0,0,2,2
816,817,1,0.0,2.0,28,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2013-05-13,2015-02-28,1,21,656,6.0,Design,1.0,0,0.0,4.260071944444444,15384430.0,0,0,0
817,818,1,0.0,2.0,30,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2013-05-13,2016-05-10,2,35,1093,6.0,Design,1.0,0,0.0,3.9508597222222224,16438379.0,0,1,1
820,821,1,1.0,1.0,32,Kyongbuk,0.0,0.0,0.0,1,0.0,No,No,2013-05-13,2015-12-31,2,31,962,6.0,Design,1.0,0,0.0,2.0769052777777777,6828248.0,0,1,1
821,822,1,0.0,3.0,30,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2013-05-13,2016-06-30,3,37,1144,6.0,Design,1.0,1,0.0,4.211425,16323214.0,0,1,1
822,823,1,0.0,2.0,28,Metropolitan,0.0,0.0,0.0,1,0.0,No,No,2013-05-13,2015-11-30,2,30,931,6.0,Design,1.0,0,0.0,4.211136944444444,14890692.0,0,1,1
823,824,1,3.0,0.0,29,Jeonam,0.0,0.0,0.0,1,0.0,No,No,2013-05-13,2014-03-13,0,10,304,6.0,Business_management,1.0,0,0.0,3.7738925,11573123.0,0,0,0
831,832,1,4.0,0.0,36,Metropolitan,1.0,0.0,0.0,1,1.0,No,No,2013-05-20,2017-09-30,4,52,1594,4.0,Design,1.0,0,0.0,4.583137777777778,15388358.0,0,2,2
833,834,1,3.0,3.0,34,Kyongnam,1.0,0.0,0.0,0,1.0,No,No,2013-05-20,2017-05-31,4,48,1472,4.0,Business_management,1.0,0,0.0,0.21510194444444444,1250881.0,0,2,2
837,838,1,0.0,3.0,33,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2013-05-20,2019-03-04,5,69,2114,4.0,Design,1.0,0,0.0,0.19990611111111112,1250881.0,0,3,2
841,842,1,0.0,1.0,25,Kyongnam,0.0,0.0,0.0,0,0.0,No,No,2013-05-20,2014-04-11,0,10,326,6.0,Technology,1.0,0,0.0,0.31625916666666665,1251466.0,0,0,0
843,844,1,2.0,2.0,31,Metropolitan,0.0,0.0,0.0,0,0.0,No,No,2013-05-27,2015-11-30,2,30,917,6.0,Design,1.0,1,0.0,4.236968055555556,15515079.0,0,1,1
844,845,0,0.0,3.0,34,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2013-05-27,//,6,74,2256,4.0,Business_management,1.0,0,0.0,0.28714,2911468.0,0,3,2
845,846,1,3.0,0.0,32,Metropolitan,2.0,0.0,0.0,1,1.0,No,No,2013-06-03,2015-12-24,2,30,934,4.0,Design,1.0,0,0.0,4.359163888888889,13336027.0,0,1,1
847,848,1,0.0,3.0,29,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-06-03,2015-02-28,1,20,635,6.0,Production_Management,1.0,0,0.0,0.28714,6819803.0,0,0,0
848,849,1,2.0,2.0,30,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-06-03,2015-02-24,1,20,631,6.0,Production_Management,1.0,0,0.0,0.4876263888888889,6819803.0,0,0,0
849,850,1,0.0,0.0,24,Kyongnam,0.0,0.0,0.0,0,0.0,No,No,2013-06-03,2013-10-25,0,4,144,6.0,Design,1.0,0,0.0,1.1311322222222222,3326129.0,0,0,0
851,852,1,0.0,0.0,20,Kyongnam,0.0,0.0,0.0,0,0.0,No,No,2013-06-10,2013-09-09,0,2,91,6.0,Business_Support,0.0,0,0.0,0.35575833333333334,1219430.0,0,0,0
852,853,0,0.0,1.0,34,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2013-06-10,//,6,73,2242,4.0,Production_Management,1.0,0,0.0,0.28714,6819493.0,0,3,2
857,858,1,1.0,1.0,28,Kyongnam,0.0,0.0,0.0,1,0.0,No,No,2013-06-17,2014-06-30,1,12,378,6.0,Financial_management,0.0,0,0.0,0.34560861111111113,1251466.0,0,0,0
858,859,1,4.0,0.0,37,Kyongnam,3.0,0.0,0.0,1,1.0,No,No,2013-06-17,2018-06-29,5,60,1838,3.0,Production_Management,1.0,0,0.0,0.25804638888888887,1308190.0,0,3,2
859,860,0,2.0,0.0,37,Kyongnam,1.0,0.0,0.0,1,1.0,No,No,2013-06-17,//,6,73,2235,4.0,Production_Management,1.0,0,0.0,0.27062,12283483.0,0,3,2
860,861,0,2.0,0.0,35,Kyongnam,2.0,0.0,0.0,1,1.0,Yes,Buddism,2013-06-17,//,6,73,2235,4.0,Production_Management,1.0,0,0.0,0.19830944444444445,1028358.0,0,3,2
863,864,1,4.0,0.0,34,Kyongnam,0.0,0.0,0.0,1,1.0,No,No,2013-07-03,2016-05-20,2,34,1052,6.0,Production_Management,1.0,0,0.0,0.25747055555555554,3298563.0,0,1,1
864,865,1,2.0,0.0,33,Kyongnam,0.0,0.0,0.0,1,0.0,Yes,Buddism,2013-07-03,2016-02-20,2,31,962,6.0,Production_Management,1.0,0,0.0,0.6543322222222222,4843723.0,0,1,1
